"timesignature","beatdifMedian","beatdifrange","beatdif80perc","beatdifvariance","beatdifstdev","T1Median","T1min","T1max","T180perc","T1mean","T1stdev","T2min","T2max","T280perc","T2mean","T3Median","T3min","T3range","T3mean","T3variance","T3stdev","T4Median","T4range","T480perc","T4kurtosis","T580perc","T5stdev","T6min","T6range","T6variance","T7variance","T7kurtosis","T8Median","T8range","T8stdev","T8kurtosis","T9Median","T9max","T9mean","T9skewness","T9kurtosis","T10variance","T10stdev","T10skewness","T10kurtosis","T11variance","T12Median","T12kurtosis","Topclass1030"
4,-0.546206,-0.507678,-0.558691,-0.267608,-0.305936,0.786486,-0.767956,0.703826,0.758857,0.900984,-0.409805,0.954509,-0.490478,0.190347,0.453539,1.479897,1.958313,-1.796305,1.467972,-1.069282,-1.21519,-0.488576,0.125987,-0.796948,0.938388,-0.484779,-0.997404,0.959417,-1.359769,-0.928478,-0.87742,-0.31154,0.216778,-0.261583,-0.612407,-0.065963,-0.302187,-0.211716,-0.416118,-0.948486,-0.071053,-0.332533,-0.281173,-0.515627,-0.610089,-0.757966,0.040154,-0.156525,1
4,-0.586902,-0.575004,-0.611105,-0.280844,-0.442749,0.176602,-0.767956,0.322202,0.15399,0.082648,0.202758,0.595128,0.036207,0.112951,0.129294,-0.206454,-0.703625,0.619184,-0.209143,0.118851,0.236627,-0.124374,1.124952,0.801157,-0.23572,-0.781391,-0.056793,-2.279406,1.437896,1.111308,0.233041,0.62753,1.633018,0.801554,0.725161,-0.208725,0.063712,-0.340903,0.165809,0.643768,-0.123232,0.556977,0.709487,-0.094935,-0.859979,1.203482,0.268109,0.481848,1
4,-0.427696,0.667075,-0.448993,-0.102061,0.332255,-1.060085,-0.767956,-0.000147,-0.569756,-1.130265,1.462941,-1.443779,0.626149,0.069158,-0.600003,-2.033906,-2.089905,-0.308384,-2.562185,0.797066,0.888927,1.152173,0.448179,2.341034,-0.428348,-1.736925,-0.305863,-1.242518,1.074516,2.422179,-0.696043,0.208374,-0.415532,2.976561,3.234192,0.709552,0.936462,2.896433,1.277454,1.383998,-0.603019,2.189925,2.141125,-1.312426,0.036876,1.572023,0.053563,2.54094,1
4,-0.429037,-0.604543,-0.45863,-0.279838,-0.42858,1.20363,-0.767875,1.412596,1.441364,1.11918,0.801078,-0.642973,0.925087,0.681851,0.432749,1.052785,0.545526,-0.133055,0.998867,0.257755,0.377514,0.942437,0.494475,0.927905,-0.363775,0.126695,0.265844,-0.487669,1.699147,1.193623,0.799873,-0.357796,1.018701,0.378509,-0.078975,-0.037256,-0.95869,-0.396488,-0.981059,0.208644,-0.302408,0.186363,0.322792,-0.240483,-0.1696,1.521564,0.4426,1.096983,1
4,-0.424565,0.005899,-0.441241,-0.266567,-0.297751,0.325443,2.286396,0.470674,0.504594,0.423906,-0.564765,-0.059342,-0.173861,0.695714,0.154647,0.882542,1.424699,-1.374707,0.853217,-0.882106,-0.945492,-0.741815,-1.102499,-0.675342,-0.401731,0.579298,-0.84009,0.162428,0.028134,-0.363001,-0.19275,-0.671782,0.750167,0.139164,0.160951,0.120347,0.174814,0.168624,0.344189,0.623989,-0.464092,0.148224,0.281133,-0.93415,-0.275773,-0.49392,-0.341663,0.53494,1
4,-0.429395,-0.690475,-0.459119,-0.281359,-0.450516,0.77151,-0.767956,0.57483,0.658677,0.793332,0.228421,-0.011154,-0.442808,0.211035,0.398757,0.283508,0.547724,0.107057,0.1609,-0.918336,-0.996017,-0.808605,-0.79735,-0.557654,-0.347325,0.0838,-1.247539,0.338029,-0.013905,-0.149493,0.396896,-0.945124,0.916181,-0.240596,-0.734606,0.550511,-1.584071,-2.286563,-1.584039,-0.157172,-0.625111,-0.604062,-0.637056,0.938396,0.219059,-0.464424,0.914155,0.685157,1
4,-0.58793,-0.62219,-0.605692,-0.280473,-0.437391,0.169628,-0.767956,-0.1712,-0.00882,0.219327,-0.520753,-1.122937,-0.167145,-0.46222,-0.383289,0.001031,-0.444555,-0.654322,-0.144212,-0.902176,-0.973388,-0.991096,-0.105109,-0.538311,-0.309717,-0.126205,-0.157947,0.013361,-0.421934,-0.281637,-0.317957,-0.529793,0.99495,-0.591278,-0.185296,-0.456912,-0.379891,-0.67192,-0.506647,-1.972684,2.056991,-0.401903,-0.369002,0.431814,0.632062,-0.320502,-0.432261,0.962628,1
4,-0.427606,-0.295726,-0.450337,-0.260957,-0.256939,0.62404,-0.767956,0.319943,0.526784,0.660062,-0.543585,-0.282238,-0.350152,-0.417937,-0.349929,0.803295,0.296104,-0.124863,0.672891,0.127733,0.245765,-0.266436,0.28414,-0.477729,0.047025,0.207394,-0.822222,-0.276616,-0.146042,-0.272276,0.238237,1.266249,-0.212173,0.553872,0.195589,0.245494,-0.750006,0.473127,-0.732516,0.199855,0.365041,-0.301173,-0.242097,-0.209148,1.552806,-0.233328,-0.992351,0.544963,1
4,3.046881,0.024984,2.95178,-0.259137,-0.244688,-1.247566,-0.449131,-2.083272,-1.481544,-1.166192,-0.891835,1.528278,-0.334515,0.664533,0.961325,0.943323,0.801453,0.1248,0.973539,0.40031,0.51789,-0.02182,-1.31306,-0.394564,-0.480961,0.587354,0.270328,-0.292874,0.056595,0.015615,0.607572,0.137898,0.639411,-0.762616,-0.085501,-0.35171,-0.446953,-1.251599,-0.384883,-0.654212,-0.642299,-0.293168,-0.232183,0.198557,-1.040007,-0.240436,-0.719698,0.018151,1
4,-0.149399,-0.706779,-0.190277,-0.282942,-0.477272,-0.064837,-0.707738,0.545192,0.081486,-0.315204,1.14641,-0.248104,2.68153,0.284268,-0.097676,-0.10964,-0.051455,2.070167,-0.049128,1.362021,1.376124,1.647094,1.10322,2.28725,-0.501643,3.197882,4.630647,-2.967456,1.873999,1.514317,3.064486,-1.26537,-1.220094,0.456742,0.83827,-0.394875,1.172988,2.72987,1.191865,-0.960569,1.909507,0.994322,1.130283,-0.205918,-0.546524,0.522101,-1.306263,-0.27894,1
4,1.546456,-0.348187,1.473148,-0.263929,-0.277924,1.110119,-0.042357,0.799232,0.929596,1.28675,-1.47108,1.552461,-0.635395,0.281497,0.753306,1.107906,0.731779,-0.423634,1.403847,-0.314239,-0.233268,-0.588161,0.19705,-0.945393,4.264359,1.821434,0.012235,0.601635,-1.439675,-1.09444,-0.644455,0.149919,0.104182,0.027761,-0.87977,0.689953,0.445072,-0.860269,0.432433,-0.691635,0.249172,-0.876474,-1.033226,-0.187826,0.154433,-0.743677,-0.197601,-0.752249,1
4,-0.789665,2.301793,-0.805883,-0.166024,0.152376,0.607121,-0.767875,0.271111,0.429297,0.557142,0.277865,0.043022,-0.874006,-0.928092,-0.745127,0.808448,-2.187075,2.139686,0.805347,1.986014,1.870244,-0.101969,0.629306,-0.230886,-0.195774,1.357504,0.945072,-0.577523,0.262774,-0.090566,1.028572,0.343148,-0.541802,0.711716,0.542391,0.494394,-0.640913,0.262032,-0.625515,0.49127,-0.079624,0.384827,0.533744,-0.752463,-0.65699,0.288125,-0.551052,0.362008,1
4,-0.396212,-0.221111,-0.423432,-0.272483,-0.347713,0.429472,-0.762394,0.937542,0.671443,0.582113,-0.347957,-0.601015,-0.482297,-0.364503,-0.436788,-0.669031,-0.349186,-0.484676,-0.979043,0.205744,0.325254,-0.933847,0.085636,0.007621,-0.477558,0.034729,0.168059,-0.501236,0.138617,1.078601,-0.786617,-0.601551,0.400705,1.337536,0.858621,0.47885,-0.923352,-0.040873,-0.985256,-0.006911,-0.522961,0.849503,0.994672,1.184738,0.528429,0.7111,0.163587,-0.36053,1
4,-0.618385,0.216604,-0.643091,-0.266744,-0.299128,-2.029955,1.071233,-1.942703,-1.999894,-2.048067,0.16096,-1.528734,0.965612,-0.539307,-1.015711,-1.276282,-0.723956,-0.397493,-1.450388,0.108799,0.226264,-1.115559,-0.076684,0.336199,-0.495895,0.615857,-0.320653,-0.497973,0.254069,1.058103,-0.268986,3.470252,0.584152,1.507786,1.305001,0.294786,0.864045,2.732362,1.309749,2.480373,0.845053,1.592527,1.657646,-0.118715,0.537436,1.245247,-0.371232,0.020836,1
4,-0.29416,-0.575867,-0.326915,-0.2839,-0.496648,0.419641,0.953699,0.252764,0.321538,0.471574,-0.517308,-0.563766,0.023022,-0.138656,-0.297126,0.988568,-0.329097,0.077854,1.143128,1.272901,1.302047,0.711532,0.82969,0.787598,-0.415551,1.388106,0.835817,-0.46456,1.157312,-0.027069,-0.249973,1.048587,-0.558596,0.586397,0.848619,-0.269704,-1.685268,-1.170203,-1.908774,-1.045735,-0.312564,0.778151,0.926556,-0.434077,0.876143,1.967262,0.072989,-0.811924,1
4,-1.134283,-0.216508,-1.148475,-0.277458,-0.398908,-3.193136,-0.574081,-3.536661,-3.318434,-3.11009,-0.094476,-0.278756,-0.941016,-2.173386,-1.971438,-0.723957,0.121699,-0.188225,-0.646967,-0.457809,-0.401271,-0.529464,0.014537,-0.110429,-0.408422,-1.745336,0.753263,0.714352,-0.897622,-0.595704,-0.607518,0.305888,0.228053,0.090988,0.031747,0.412676,1.716382,1.411041,1.8561,0.016977,0.666817,0.234791,0.375152,-1.001876,0.025397,-0.556457,0.446468,-0.563818,1
4,-0.895296,-0.692777,-0.914482,-0.281514,-0.452925,-0.562118,-0.767956,-0.347052,-0.709877,-0.520714,-0.338976,1.944419,-0.080991,2.631908,2.738258,1.06555,1.154001,-0.159591,1.414922,0.452564,0.568349,1.054744,0.33633,0.565863,0.370592,-0.981595,0.171869,0.941691,-0.841353,-0.935927,0.322221,-0.864314,0.328893,-0.563066,-0.757285,-0.089827,-0.904076,0.501814,-0.957226,0.071411,0.584324,-0.647678,-0.697529,0.038044,-0.848031,-0.508739,1.564155,-0.588106,1
4,-0.787966,-0.077636,-0.801152,-0.257035,-0.231041,1.045986,-0.76578,0.855967,1.028728,0.843304,1.279244,-0.712026,-0.160627,0.438145,0.612225,1.588265,2.063484,-1.426767,1.832842,-0.322214,-0.242422,-0.108436,-0.66064,-0.718943,0.003618,1.657473,1.043703,1.132598,-1.338598,-1.055284,0.055178,-0.791757,0.762642,-0.570113,-1.150062,0.263323,-0.518902,-1.491892,-0.639287,-0.364725,-0.827055,-0.839003,-0.975902,-0.576473,-0.328572,-0.777465,-0.917225,-1.12513,1
5,-1.834699,0.550933,-1.791196,0.002797,0.568941,1.347556,1.557331,0.854556,1.170745,1.437019,-1.065163,-0.950698,1.066301,1.517844,1.641797,1.06356,0.523481,1.581576,1.842379,1.971912,1.85951,0.031294,0.806825,-0.539886,0.824695,0.100499,0.714809,0.430356,1.666611,-0.69947,-1.072266,0.998329,0.080192,0.137163,-0.99744,0.578248,0.563067,-0.108469,0.612948,-0.835406,0.411876,-0.317555,-0.262462,-0.082731,-0.877223,-0.705989,-1.255463,-0.078679,1
1,-0.731528,1.22496,-0.750641,-0.038599,0.481678,-0.572635,-0.767956,-0.643714,-0.330302,-0.607775,0.423694,-1.304559,-0.647214,0.318432,-0.631357,-1.030384,-1.873892,0.721411,-1.253742,0.734255,0.831948,-0.435215,1.04576,-0.118439,-0.335797,-1.632508,0.934797,-1.610386,0.515815,-0.276712,1.737989,2.033914,0.013338,-0.295864,0.23186,-0.497298,1.929951,2.259316,1.986029,0.11358,0.302162,0.062257,0.1858,-1.214894,-0.032484,-0.443266,1.442098,1.537432,1
4,-0.334677,1.010514,-0.352424,0.199769,0.917089,0.725326,-0.767956,0.189536,0.49861,0.775753,-0.912055,-0.379258,1.262986,0.194414,0.41323,0.075047,-0.939133,1.413824,0.214963,-0.862338,-0.918235,-0.984664,2.525092,-0.766029,1.516037,-0.01643,-0.191214,1.16419,0.082311,-0.637857,-0.117115,0.796231,-0.011292,0.054928,0.057318,-0.024806,-0.49715,-0.549506,-0.608321,-0.633427,-0.327017,0.429758,0.580227,0.919099,0.060461,-0.396266,-0.479881,0.430726,1
4,-0.826336,-0.802589,-0.845988,-0.284413,-0.508603,0.868451,1.400457,0.626767,0.792466,0.695854,-0.097102,1.575352,0.96418,1.96725,2.35851,0.788832,1.741794,-0.403144,1.221043,-0.073584,0.034019,-0.538122,-0.252185,-0.219092,0.072355,1.474567,0.562848,1.486003,-1.273334,-0.721624,0.906636,-0.05682,0.597747,-1.135752,-0.966779,-0.126356,-0.287262,-1.159086,-0.257593,0.226963,-0.216903,-0.957641,-1.161027,-0.436282,0.223349,-0.77207,-1.232942,1.423941,1
4,-0.149935,-0.566852,-0.182368,-0.277343,-0.397587,0.403865,-0.767956,0.651606,0.426903,0.510232,0.117759,0.467835,-0.970711,-0.904085,-0.732016,1.766668,1.405115,-0.790109,1.599285,-0.371289,-0.299199,1.410182,0.20825,0.861159,-0.152425,1.113307,0.196463,1.016618,-0.822782,-0.1972,0.162668,-1.021792,0.031731,0.392404,1.06766,-0.096479,-0.66755,-0.123419,-0.504591,0.280168,-1.167462,0.125836,0.256499,1.230497,-0.161309,0.004336,-0.18041,-0.318379,1
4,1.512468,1.316359,1.454361,2.849697,3.260666,0.810264,-0.669205,0.569185,0.959216,0.588545,0.60557,0.551208,-0.997015,0.281297,0.124465,0.188217,0.981002,-1.969045,0.154132,-1.541121,-2.028601,-0.928793,-1.015337,-1.288707,0.066914,0.486111,-1.209241,1.353847,-1.518057,-1.04199,-1.207372,-0.33804,0.204782,-0.973239,0.247362,-0.830341,-0.531284,-1.107654,-0.520078,0.574995,0.084744,-0.639238,-0.685747,-1.019189,0.406422,-0.915151,0.151811,-0.884193,1
4,-0.396033,-0.721453,-0.421948,-0.282618,-0.471354,-1.041337,-0.767956,-1.389744,-1.311303,-0.938965,-0.960094,0.72646,0.079234,-0.247348,0.015761,0.947891,0.72202,-1.478812,0.751167,-1.262157,-1.519592,-0.481933,0.719909,-0.674672,1.204306,-0.29832,-1.207199,0.318753,-0.550238,-0.759449,-0.994054,0.082197,0.284111,0.514967,-0.169175,0.336805,0.247364,1.542336,0.283257,1.094131,0.48432,-0.315483,-0.259881,0.860669,1.166129,-0.461339,1.073002,0.01475,1
4,-0.692666,0.638495,-0.538298,-0.093223,0.35446,-0.106334,-0.767956,0.253329,0.222854,-0.135316,1.172028,1.24794,2.486178,1.145996,1.575193,-0.248654,0.996212,0.505135,0.578601,3.013258,2.60798,-0.310963,-0.777033,-0.264096,-0.442744,-0.326701,0.426125,0.90942,-0.656345,-0.058601,-0.257989,-0.625406,0.088748,-0.530541,-0.543418,0.175773,-1.03606,-1.139407,-1.137606,-0.641465,-0.807989,-0.642145,-0.689802,0.729464,0.956687,-0.500322,-1.032836,-1.377998,1
4,-0.42774,-0.35116,-0.449918,-0.263915,-0.277818,0.848103,1.278006,0.58725,0.751178,0.748592,-0.371991,0.628667,0.587384,0.559605,0.528178,0.0218,-0.039454,0.930947,-0.014902,-0.381094,-0.310637,-1.013147,0.433633,-1.081799,0.332034,0.202523,-0.572132,-0.195517,0.57437,-0.577698,0.218908,-0.264307,-1.352282,0.271375,-0.85129,0.589994,0.950049,0.528392,0.889222,-0.142267,-0.401831,-0.31285,-0.256602,0.286951,-0.480603,-0.729449,1.684494,0.027073,1
4,-0.428948,2.80693,-0.463309,-0.149025,0.204093,-1.896661,1.032942,-2.526995,-2.125056,-1.788126,-0.544208,-0.310446,-0.703311,-1.575561,-1.412609,1.826434,-0.206936,-0.329331,1.626084,-0.611034,-0.588778,1.742439,-1.095676,0.461545,-0.36868,-0.639536,-1.527452,0.808202,0.035098,-0.330342,-0.301252,-0.260923,-2.112541,-0.871307,-0.403021,-0.420919,-0.553772,-0.735427,-0.619292,-0.398452,-0.327799,-0.143322,-0.050906,-1.538029,-0.302155,-0.523496,-1.207069,-0.670021,1
4,-0.493122,-0.576347,-0.510799,-0.273536,-0.357662,0.353222,2.160237,-0.374996,0.084179,0.560586,-1.956125,1.170366,-0.811193,0.731154,1.005354,2.819963,2.003172,-0.91595,2.579862,-0.373488,-0.301761,0.61951,-0.962856,0.069732,-0.34617,2.167228,-0.631263,0.875599,-1.436712,-1.048892,-0.167162,-0.759625,0.115938,-1.270831,-0.637846,-0.604237,0.937332,0.068508,0.933111,0.083831,-0.800938,-0.526501,-0.531939,0.439989,-0.747688,-0.586859,-0.058524,-0.387251,1
3,1.666799,-0.321716,1.616997,-0.260896,-0.256519,0.251594,1.860759,-0.021881,0.186203,0.456236,-1.386652,0.687224,-0.692694,-0.854041,-0.574306,0.110454,0.389495,-0.165589,0.085183,-0.955738,-1.048979,-0.975617,-1.464948,-0.966221,-0.553664,-0.071384,0.014287,-0.037533,-0.528935,-0.909036,1.049271,0.496983,-1.018414,-0.195355,-0.563557,0.163846,3.096384,3.098391,3.336881,1.629071,-0.248876,-0.645709,-0.694777,0.096359,-0.070226,-0.883669,0.50827,-0.429086,1
4,-0.259188,-0.294,-0.286601,-0.258115,-0.237992,0.229759,-0.767956,0.539264,0.390252,-0.016958,1.123565,-1.539255,1.255003,0.271288,-0.411352,-1.7161,-0.843084,2.130783,-1.664598,-0.453094,-0.395641,-2.078791,2.061791,-0.195467,-0.393845,0.698838,0.379025,-0.61031,1.76076,0.89688,-0.342832,0.550546,-0.732047,1.623479,0.507496,0.394573,0.995426,3.556869,0.906251,-0.845074,4.621351,0.613682,0.766032,-1.470613,1.03551,0.750786,-0.218059,1.286161,1
4,-0.429216,-0.337637,-0.453584,-0.270735,-0.331991,0.563224,1.210452,0.631565,0.471932,0.776518,-1.502167,0.77561,-1.205799,-0.752051,-0.324526,0.714289,1.149935,-0.373026,0.906327,-0.45114,-0.393311,0.014649,1.4658,-0.079174,1.390261,-0.764644,0.350593,-0.068689,-0.452076,0.288681,-0.934986,0.816365,0.525216,0.203991,-0.701728,0.16503,-1.623359,-2.059304,-1.849742,-1.870903,0.87032,-0.632169,-0.67591,1.133819,-0.272648,0.41836,-0.314329,1.843567,1
4,-0.328416,-0.657867,-0.366234,-0.28271,-0.473009,-0.400702,-0.767956,0.293975,-0.032257,-0.521699,1.079697,-0.235696,-0.394365,-1.232315,-1.330776,0.800075,-0.806598,1.001066,0.948923,0.914783,0.994087,0.093597,1.422501,1.460685,-0.375124,1.01204,0.474307,-0.885199,1.408939,1.853414,-0.794925,-0.408327,0.51506,0.090032,-0.009719,0.046614,-0.573716,-0.61263,-0.815931,-0.823731,-0.947479,0.205638,0.343703,-0.464662,-0.199538,1.365269,-1.906752,-0.426237,1
5,2.152422,2.075743,2.23943,6.645434,5.142093,0.838957,-0.767956,0.641162,0.865818,0.680823,0.833755,1.036603,-0.663345,0.090974,0.266582,1.683986,0.571,0.033402,1.753217,-0.459266,-0.403012,-0.294071,1.134664,-0.657836,2.479608,-0.81778,-0.452209,-2.5696,0.291537,-0.992647,0.264606,-0.465225,0.298026,0.261482,-0.354744,0.598322,0.465284,-0.315986,0.035259,-2.272994,1.28642,-0.567128,-0.586625,0.356293,1.167439,-0.801153,-1.047019,1.203831,1
4,1.205684,-0.572703,1.145868,-0.272457,-0.347475,-0.984979,-0.153764,-1.996052,-1.411882,-0.947356,-0.66078,0.539433,-1.503124,-0.416403,-0.253984,1.162696,1.895254,-2.130735,1.093256,-1.609365,-2.170915,-1.008518,-1.410457,-1.349108,-0.194936,-1.047316,-1.904471,1.154348,-1.540147,-1.254448,-1.494657,0.28166,-0.468711,-0.686718,-0.707803,0.16616,0.331226,-0.910487,0.299821,-0.034264,-0.247168,-0.991999,-1.216738,-0.020969,-0.560513,-1.040057,-0.980661,-1.19651,1
4,-0.516735,-0.430666,-0.541703,-0.280069,-0.431739,1.123608,1.440442,1.027303,1.032618,1.143057,-0.149153,-1.524859,0.034462,1.163429,1.148935,0.909556,1.017334,-0.518031,1.001469,0.096094,0.213133,0.576326,-1.238143,0.06126,-0.525296,1.80454,-0.444279,0.54234,-0.674021,-0.717105,-0.074013,-0.575962,-0.537324,-1.093467,-0.449067,-0.135122,-2.136367,-1.098454,-2.163869,0.289481,-0.180887,-0.881405,-1.040846,0.869092,-0.070101,-0.561516,0.263468,-0.539224,1
4,-0.430021,1.683871,-0.403528,-0.204254,0.020637,-0.04346,-0.767956,0.463617,0.238163,-0.012486,0.578443,-1.085702,1.943609,0.086559,0.280096,-2.124161,-1.579457,0.582404,-1.948776,1.745641,1.68467,-0.118402,0.588584,0.528607,-0.308608,-0.698678,-1.008244,-0.327673,1.245839,0.568826,-0.57175,0.184982,0.692829,0.818117,1.446637,-0.132575,-0.960966,-0.612885,-0.97933,0.241201,-0.213894,-0.15624,-0.066225,-1.202117,2.334545,2.061876,-0.475927,0.574822,1
4,-0.328595,-0.686255,-0.36372,-0.283181,-0.481827,0.339618,-0.740386,0.99456,0.834602,-0.130556,2.457965,-0.065976,-0.584384,-0.320452,-0.506638,-0.183168,-1.135233,1.545364,-0.04233,1.153043,1.200869,1.596984,-0.254442,1.583116,-0.437571,-0.369547,0.201534,-0.549275,0.379483,1.646144,-0.905255,0.744059,0.408622,-1.087909,-0.501901,-0.444756,-0.092767,-1.068169,-0.042287,0.398845,-0.840451,-0.576802,-0.599767,-0.293287,-0.75152,0.662362,0.2039,-0.680333,1
4,-0.458285,-0.811317,-0.487578,-0.284251,-0.504657,0.781113,0.347085,0.364824,0.699916,0.796027,-0.777867,1.149513,0.398402,0.019327,0.406138,0.89925,0.613552,-0.860812,0.824513,-0.497774,-0.449316,0.047161,-0.68381,-0.677423,-0.035951,-1.760997,-0.776098,0.634504,0.768639,-0.422545,-0.32927,1.041921,0.005341,0.598002,0.418185,-0.00063,-0.104011,-0.662273,-0.012876,0.463567,-0.464418,-0.236255,-0.162389,1.512709,1.226052,-0.521889,-0.745657,-0.647093,1
4,-0.493704,-0.600228,-0.52461,-0.2837,-0.492326,0.304294,0.805855,-0.064503,0.186153,0.196083,0.170015,-0.807502,-1.202984,-0.759179,-0.998159,0.558314,-0.53256,0.69898,0.623514,0.656468,0.760508,0.895365,0.690743,0.548448,-0.217987,0.798263,-0.261461,-0.466273,1.541547,0.281156,-0.562242,0.760414,1.244931,0.168687,0.061508,1.409526,2.113737,-0.517752,1.922044,-2.150409,0.582879,-0.86497,-1.015521,0.616444,-0.043436,-0.39491,0.064651,-0.195426,1
4,-0.78971,-0.5751,-0.797223,-0.275478,-0.377151,0.302122,0.004157,0.561846,0.468341,0.298781,0.289233,0.278706,0.938239,0.352603,0.388045,0.744231,0.785056,-0.070971,0.817321,-0.259635,-0.171132,-0.644633,-0.51233,-0.747364,-0.409175,0.035779,0.197342,0.621536,-0.370381,-0.640167,0.420895,-0.313165,0.523376,-1.387102,-0.657186,-0.646259,0.081917,1.258278,0.218888,0.037694,0.405804,-0.531171,-0.538183,0.50187,-0.571923,-0.427777,-1.048394,0.501573,1
4,-0.362985,-0.64233,-0.394903,-0.281396,-0.451081,0.150194,-0.767956,-0.193499,0.041344,0.130573,0.210153,0.382007,0.009031,0.361451,0.344901,1.275827,1.07659,-0.728388,1.288397,-0.07744,0.029864,0.111443,-1.144259,-0.36998,-0.420962,1.501104,-0.367957,0.188419,-0.658448,-0.580729,-0.711637,-0.670617,-0.590743,-0.947428,-1.157046,0.046453,1.577103,0.980226,1.694717,0.529308,0.949886,-0.775825,-0.881447,-1.131797,-0.749515,-0.738475,-0.562571,-0.208921,1
4,-0.493614,-0.680885,-0.522864,-0.283285,-0.483846,-0.490327,1.516299,-1.265829,-0.721247,-0.38607,-1.296398,0.095629,-0.023446,-0.260238,-0.128693,-1.14777,-0.539945,-0.757259,-1.309651,-0.726797,-0.736839,-0.222475,-0.851936,0.385584,-0.564013,-0.549072,-1.787674,0.317231,-0.184961,0.683358,0.04434,1.206904,-0.605297,-0.07237,0.203106,-0.249888,1.990722,0.901833,1.80897,-1.421925,2.350022,0.969888,1.107642,-0.199416,-0.583491,0.471093,2.031069,-0.832736,1
4,1.512379,-0.058167,1.436936,-0.271225,-0.336306,1.916972,1.680749,1.67341,1.814257,1.837097,-0.030662,-2.097919,-0.051215,1.743788,1.709783,1.094009,0.258212,-0.6589,0.93045,-0.824287,-0.866365,-0.385458,-0.2285,-0.746586,0.094571,-0.232953,-0.879696,0.902541,-1.033108,-0.901888,-0.113687,0.299473,1.568563,-0.601393,-0.760562,-0.120379,-0.340135,0.591899,-0.155305,2.164487,0.676804,-0.509947,-0.509883,-0.601107,-1.060742,-0.530902,-1.17922,-0.841306,1
3,1.233098,1.375053,1.179373,2.767675,3.209781,0.223015,-0.606165,0.542369,0.335999,0.293874,-0.219807,-0.72789,-0.696579,-0.079589,-0.547237,0.432476,-0.181067,1.130017,0.142362,0.946497,1.022067,-0.199398,1.906578,0.087419,-0.078011,0.626831,0.957792,-0.868343,0.206976,0.337494,0.623991,0.18871,-0.130205,0.0939,0.039714,-0.059213,-0.040362,-0.626238,-0.036911,0.390985,-0.730107,0.396753,0.546125,0.755245,-0.02076,0.742322,0.444749,-0.464678,1
4,-0.788234,-0.703231,-0.80831,-0.283932,-0.497355,0.030733,-0.767956,-0.270275,-0.107803,0.161787,-0.747573,-1.59157,3.530592,1.223044,1.045518,-1.630627,-0.222344,0.793503,-1.4364,-0.027113,0.08379,-2.73606,1.056974,-2.164775,1.676981,0.585389,0.848004,-1.715437,-0.179835,-0.901253,-0.298873,0.860535,1.054207,2.269707,0.45299,1.007111,-0.760046,0.614006,-0.351031,1.678278,-0.856053,0.215074,0.353905,0.123084,-0.135327,-0.479388,0.483859,-1.259181,1
4,1.546993,-0.525133,1.467438,-0.279991,-0.430669,1.736464,-0.767956,1.347675,1.622425,1.770435,-0.795267,1.300559,-0.793267,0.250207,0.716412,1.722555,2.258924,-1.993828,1.73449,-1.031064,-1.158287,0.307962,-0.735956,-0.512605,0.537556,0.682042,-1.523518,1.305535,-0.818792,-0.911152,0.244491,-0.860383,0.694749,-1.219253,-1.594078,0.187881,-0.284451,-0.822893,-0.241229,0.735409,-0.140838,-1.235928,-1.6461,-0.203089,-0.958345,-0.998442,-0.274446,-0.405448,1
4,-0.408332,-0.57347,-0.426871,-0.2804,-0.436357,-1.074375,0.957327,-1.100703,-1.211573,-1.003478,-0.899752,-0.361926,-0.758305,-0.904266,-0.726676,-1.482421,-0.555199,0.835413,-1.373792,-0.037262,0.072967,-1.276917,-0.113964,-0.474082,-0.480629,-0.538965,-0.036214,0.125399,0.521861,0.127699,-0.643603,0.465987,-1.308539,-0.776378,-0.226295,-0.559817,1.626831,0.304072,1.560255,-0.557864,-0.532491,0.059395,0.182592,-1.225684,-0.444983,-0.152702,2.246733,0.483599,1
4,2.784683,-0.047617,2.712706,-0.204672,0.019043,0.91052,-0.464689,0.971696,1.059296,0.922823,0.203558,-0.211906,-0.676332,-0.361042,-0.088229,0.68706,-1.356433,0.346617,0.497392,-0.618368,-0.597986,-0.854369,0.595691,-0.602269,0.264313,0.295051,-0.443648,0.656661,-0.311524,-0.308611,0.499041,-0.551365,-0.718772,1.100325,0.593666,0.524233,1.354565,0.475555,1.341376,0.327591,-1.068143,0.070463,0.194988,0.666878,0.495987,0.330394,-0.888688,-0.657474,1
4,-0.492451,-0.423569,-0.499625,-0.265892,-0.292556,0.765108,-0.766586,0.862459,0.825377,0.859204,-0.2171,0.781485,0.188318,0.254667,0.535423,-0.692005,-0.388903,0.975588,-0.709228,0.359301,0.477924,-1.918671,-0.448765,-1.632909,-0.36659,-0.03828,-0.516581,0.033507,1.631416,-0.361646,-0.126977,1.306441,-0.04088,-0.364093,0.074763,-0.442303,-0.674779,-0.271646,-0.686604,0.217648,-0.588299,-0.338392,-0.288516,1.03123,0.797887,-0.736131,0.808773,0.348178,1
